date,xroll_kappa,xroll_kappa_se,xroll_theta,xroll_theta_se,xroll_sigma,xroll_sigma_se
2012-10-08,0.107593274898522,0.01690768217450479,0.71191497534379896,0.11483323027491862,0.1011796156547564,0.00085130050841723136
2012-10-09,0.107457425283685,0.016945692952583898,0.710733415865062,0.11508746296118694,0.1012158542768965,0.00085052155220059056
2012-10-10,0.107481148298343,0.016978013322580668,0.71056578176767904,0.11513488746255312,0.1012586936297663,0.00084962796465721664
2012-10-11,0.107354064120958,0.016985072028942834,0.71166047749332792,0.11526911529467384,0.10128488697149888,0.0008490405783643208
2012-10-12,0.107396661136078,0.016986243102597858,0.71016212661805,0.11515287737052604,0.10131774786124176,0.00084826912513145456
2012-10-15,0.107254072872105,0.01699116060238167,0.71166708578110104,0.11532073963610784,0.10133213843688344,0.0008479628082005488
2012-10-16,0.107153071839304,0.016996216778796526,0.712313832841296,0.11543871061717582,0.10133353143155082,0.00084794345234628688
2012-10-17,0.107143985003673,0.017001940235005304,0.71252826084087496,0.11548290026136262,0.1013268981125727,0.0008480320260183864
2012-10-18,0.107442324066241,0.01699411934037515,0.71336100442321408,0.11515265399330516,0.10130372983273,0.0008481855475957432
2012-10-19,0.106565886809396,0.017006475471496634,0.71008722600600304,0.11610480240229996,0.10130578565001854,0.00084817270739675312
2012-10-22,0.110159728341779,0.016640724045095874,0.718566939382548,0.10975836827558312,0.10128844605512114,0.00084785358605835856
2012-10-23,0.108981104489543,0.016956229188560736,0.71638105340997704,0.11369431296247592,0.10127897455377486,0.00084757524045736208
2012-10-24,0.108201713894967,0.017048789948274724,0.71497034578603,0.11521909734423238,0.10128308347397714,0.00084769247856136336
2012-10-25,0.107271126274998,0.01702108409871168,0.71315582635806896,0.1158462514109962,0.10128661527071292,0.00084775929903596016
2012-10-26,0.106242620807914,0.016940869474536466,0.711897856284922,0.11608247482250488,0.1012956164955739,0.0008478159182129728
2012-10-31,0.105242525229164,0.016890861605591612,0.709230966969328,0.11666847792088366,0.1013110301057766,0.00084787092228119632
2012-11-01,0.106268657218235,0.016879202661184616,0.70870642257575504,0.11548050732566734,0.10131725129356216,0.0008478150094917592
2012-11-02,0.106102194250169,0.016876459855828256,0.70675568129490496,0.1154749897852703,0.10133645918233294,0.00084773598173714
2012-11-05,0.105559898406557,0.016871581862420042,0.70634024149257304,0.11588824541927362,0.10135994310975496,0.00084768772468833376
2012-11-06,0.105740055190599,0.016854373758595338,0.70970528590875504,0.11549946336514132,0.10136994591367244,0.00084764758634954384
2012-11-07,0.104995328050242,0.016830711639062016,0.70686947202737208,0.11609600729354096,0.10139103791926906,0.00084760501335162208
2012-11-08,0.105080450336566,0.016802580028675694,0.705927161870102,0.1156957170750131,0.10141242513850316,0.0008475100790369656
2012-11-09,0.104813381596456,0.016783608532709454,0.704722612749468,0.115772578865416,0.10143311387572796,0.00084733965534517328
2012-11-12,0.1057286005153,0.01682903485705579,0.70662897612170904,0.11520898255684024,0.1014418871549572,0.00084715804727523248
2012-11-13,0.105493676800823,0.016836711080425652,0.70677366446523904,0.11545936355973952,0.10145219251117268,0.00084701509662123488
2012-11-14,0.104909257353782,0.016782278862111662,0.705471148885654,0.11588204366563124,0.10146948804572764,0.00084680732487502864
2012-11-15,0.104618910420226,0.016733953521215834,0.70511259443505304,0.1159183469431881,0.1014958410301498,0.0008464364471600072
2012-11-16,0.104977241842876,0.01670342598301245,0.70672813815850296,0.11546984180773312,0.1015099078215496,0.00084609531744440256
2012-11-19,0.10464915095231,0.016671353752524872,0.707920659268892,0.11565940310925354,0.1015214204455381,0.00084579969732536464
2012-11-20,0.104471270821062,0.016688647586512884,0.71183738516496896,0.11607263309064932,0.1015133236094649,0.00084589194586747712
2012-11-21,0.104268285025845,0.016663136022833556,0.71115694951685208,0.11614663267932122,0.10149215824860398,0.00084600466225246064
2012-11-23,0.104014654557762,0.01663354973803427,0.71026277670150096,0.11634492049573352,0.10148229362184948,0.0008461828483511856
2012-11-26,0.104511166178889,0.016623831333946012,0.70863233518653704,0.11578024092736932,0.10147423489849672,0.0008463345582707024
2012-11-27,0.104035360042025,0.016620254280905974,0.709862338391392,0.11627333424788326,0.10145899534743074,0.0008465454411230904
2012-11-28,0.104580188060381,0.016622338244514044,0.708139308514216,0.11570320370318244,0.10144662214356764,0.00084680488686277888
2012-11-29,0.103799218650501,0.016620851968801426,0.710258896435672,0.11653729398662734,0.10142455173282472,0.0008472444353395592
2012-11-30,0.103981000917054,0.016616797159285126,0.71351098232693896,0.11644698382897684,0.101400260465098,0.0008475229943587792
2012-12-03,0.103805506161214,0.016588902907470938,0.71091641188048504,0.11640807546724576,0.10138783255214966,0.00084766029041287456
2012-12-04,0.103784974831212,0.016582799867007176,0.70929824451212696,0.1163504632120324,0.10137965649125948,0.00084774505181742032
2012-12-05,0.104050642670997,0.016580973040637672,0.70853035065967392,0.11602030303337628,0.10137034289001258,0.00084790229682264192
2012-12-06,0.104081675621126,0.016589709424684886,0.70770859941769904,0.1160051354975614,0.10136347047978386,0.00084802667560609632
2012-12-07,0.10384597578924,0.016594959873086232,0.70892464580823104,0.11626766629066768,0.1013486572968665,0.00084833208220022448
2012-12-10,0.103986129700368,0.01657466546707078,0.70764231336725904,0.11603387730407496,0.10134043213060528,0.00084851546304395056
2012-12-11,0.103245115060267,0.01659266941037281,0.71310995485676896,0.11699518262438526,0.1013158000485438,0.00084896241862005024
2012-12-12,0.103188797598502,0.016577944408973938,0.710997021979044,0.11697431891220308,0.10129555186608316,0.00084931806738646784
2012-12-13,0.103117161246775,0.016545536305606206,0.70867327312086304,0.11689797726851156,0.10128637022203368,0.00084949832744093952
2012-12-14,0.103908290105275,0.016418989495798436,0.705353290451012,0.11552984810943926,0.10128573307085014,0.00084951134096627392
2012-12-17,0.103857212509012,0.016512340668016612,0.70634652619658304,0.11586565449521846,0.10127881670685212,0.00084966454304002368
2012-12-18,0.104306940377978,0.016589268605125596,0.70645502902885608,0.11565547472095108,0.10126931593092454,0.00084991162581392192
2012-12-19,0.104030669134577,0.016597498527472078,0.705132948978798,0.11587207421580162,0.10127155154440592,0.00084987587165663888
2012-12-20,0.103860440943428,0.016612727315795898,0.70449193421647408,0.1160659832383417,0.10128946748673636,0.00084975527466514704
2012-12-21,0.103772971698271,0.016608091186430428,0.70366637809450608,0.11605773163747108,0.10130613952861212,0.00084960787474260896
2012-12-24,0.103257594582542,0.016611371356876802,0.70549724017750704,0.11651442319292856,0.10131091451751452,0.00084958216953677728
2012-12-26,0.101741425552274,0.01659930071161338,0.70349900782071792,0.11800616477052746,0.10133178338813098,0.00084947241783266336
2012-12-27,0.101744206010955,0.016546674297701496,0.70162315079973704,0.11760393370963342,0.10135914532291378,0.00084937460229985824
2012-12-28,0.100900527226644,0.016591164221646714,0.69861860845784592,0.11894681454681908,0.1014045619652058,0.00084965070991241392
2012-12-31,0.103972303131549,0.016684753038437976,0.70167487284461304,0.11639009383229088,0.10143376110590072,0.00084949434415456672
2013-01-02,0.104684042657363,0.016517579413052534,0.70273461101261704,0.11494163097593888,0.1014619003345134,0.00084910729817784704
2013-01-03,0.105602867365649,0.016597750220081818,0.70196793024521,0.11432791503510794,0.10152571296673866,0.00084937176291751264
2013-01-04,0.104285094253959,0.01660531987516936,0.70361026700761096,0.11575797027220734,0.10156422555303258,0.00084918624259162416
2013-01-07,0.104576528216627,0.016653702299669622,0.70419936587126496,0.11567940446582022,0.10160062095550984,0.000848876596266724
2013-01-08,0.104402011652254,0.016688906008554046,0.705513878351526,0.11608326163886946,0.1016281316258277,0.00084844278376650272
2013-01-09,0.104369392989036,0.016669907469437868,0.70634535618087904,0.11609661202242078,0.10164656091278404,0.00084814987533167312
2013-01-10,0.10386279205487,0.016638403764478306,0.70710410091316896,0.11649222569916524,0.10165675070232214,0.00084791077601290192
2013-01-11,0.103124292513569,0.016604185468274864,0.70798287036534504,0.11713374654168512,0.1016549796239239,0.00084795054210630976
2013-01-14,0.102602713030532,0.016514410496832954,0.70889243673543104,0.1170938882042015,0.1016283268616304,0.00084819022790029104
2013-01-15,0.105019663967866,0.016151908372362938,0.71272829011379304,0.11139266495428564,0.1015566178653862,0.00084706016573406112
2013-01-16,0.103101422238509,0.016227130887248454,0.71139276589227896,0.11429231618465086,0.10148568106122168,0.00084637649049050368
2013-01-17,0.102898359922219,0.016331809658600688,0.71104599474541896,0.11590375637870882,0.10142269782676862,0.00084613922648495328
2013-01-18,0.100950215810925,0.016573199402426252,0.71279636992754904,0.11971241728121632,0.10136172028788102,0.00084665923443575744
2013-01-22,0.101277083518116,0.016549452090630998,0.71447763489733592,0.11939870098807142,0.10131954859559324,0.00084654994675759296
2013-01-23,0.101622196292643,0.016552299378782488,0.715810874077344,0.11949804565687872,0.10127162476977752,0.00084645918689247376
2013-01-24,0.101144019161823,0.016448453173412596,0.71468651429103504,0.11933553923602378,0.10123761664277866,0.00084672127846773536
2013-01-25,0.101061641212134,0.016412986561670774,0.71411334316166496,0.11942066653685938,0.10120959180510912,0.00084707308957957312
2013-01-28,0.101770144916612,0.016388517611657338,0.713014201837706,0.11856795599365924,0.1011849861414625,0.0008473482616672832
2013-01-29,0.100906645473947,0.01591750341886674,0.71773263872796104,0.11407642940540316,0.10113501051581752,0.00084703730756629808
2013-01-30,0.10324855984864,0.015952602890260684,0.71845379971023304,0.11245161713271646,0.1010876535098928,0.00084643913294326192
2013-01-31,0.106393844212234,0.016017875058374066,0.72293363527762992,0.11083521108686396,0.10104775544456498,0.00084586363411150368
2013-02-01,0.106796601347459,0.016524944172084044,0.72551020510951696,0.11512177067654288,0.10099922427284482,0.00084574814994393312
2013-02-04,0.107208344702802,0.01677369420730124,0.72199413877971296,0.11701605139808428,0.1009866585133333,0.0008455447487753256
2013-02-05,0.105950996449117,0.01670925729064994,0.72097353495043696,0.11740602042687594,0.10099422283416012,0.00084565869851988576
2013-02-06,0.104852198425538,0.016678560306150704,0.71966849332601504,0.1179697608000955,0.10100480450030674,0.00084572299430766992
2013-02-07,0.10457251649171,0.016688077447576618,0.71803743556615,0.11838204520434862,0.10101471225450934,0.0008457324310330152
2013-02-08,0.104299430127333,0.016681871721653588,0.71691275788838208,0.1186369765842412,0.1010192332953651,0.00084570074272899904
2013-02-11,0.103935214192669,0.0166749020655047,0.71554756714938808,0.11892641251185852,0.10102706584042532,0.0008455980018482384
2013-02-12,0.103978530371385,0.016657882760385638,0.71429780631889808,0.11880179702114816,0.10103302074556068,0.00084548578402694304
2013-02-13,0.104250122945357,0.016643349233157426,0.71279130171601504,0.1184358070466949,0.10104111808970158,0.00084532669596711424
2013-02-14,0.10369341580588,0.016692280845348032,0.715510999039322,0.11915362880553864,0.10103799339667978,0.000845382330335404
2013-02-15,0.102851821472302,0.016747889572317328,0.71536780148268696,0.1202712233285347,0.10103766213869534,0.00084539016113847536
2013-02-19,0.103345736116703,0.016732101259274444,0.71402088875370496,0.11972166491525046,0.101034531716022,0.00084547137547509888
2013-02-20,0.104336928742974,0.016811386939571714,0.70999063091962104,0.11875848751916748,0.10105665866957484,0.00084508714105461424
2013-02-21,0.104915409403869,0.016793369285118404,0.70814933488432,0.11801312000792836,0.10112168134890914,0.00084542809550585744
2013-02-22,0.106077716794986,0.01677797328021112,0.707658732442338,0.11664653795780706,0.1011718559203424,0.00084509219782275344
2013-02-25,0.105107549019639,0.016702644378399432,0.70351118320007296,0.11752805640430794,0.10126691945615822,0.00084669700448335616
2013-02-26,0.106007169594464,0.016684564053296512,0.70301462762237096,0.11632039174264856,0.1013890379641129,0.00085074700278351792
2013-02-27,0.11088125528633,0.016417126905592566,0.70306681561959408,0.11070504284534822,0.10147680295411544,0.00085110931696557216
2013-02-28,0.108309912519926,0.01646651213597658,0.703714053260722,0.1131345394105901,0.10156148145362474,0.00085213588512368064
2013-03-01,0.107999010866417,0.016693378673928394,0.703604863485668,0.11435669587108986,0.10163446293933202,0.00085262799422844224
2013-03-04,0.106647296709339,0.016949262337993102,0.70649505262793496,0.11671115980806288,0.1016801683191384,0.00085240785055190896
2013-03-05,0.10760529304497,0.01688831311299947,0.70579484421493096,0.11546089639618344,0.10172041240304544,0.00085196901760699552
2013-03-06,0.108832273523743,0.016831648350717452,0.70449918417786192,0.11396312932768118,0.10175676269725114,0.00085142815528178128
2013-03-07,0.108014756611023,0.017048192681078302,0.705844920936862,0.11564664594957564,0.10177813030934404,0.00085101596064534848
2013-03-08,0.108563016780169,0.017031268106005872,0.705515277678514,0.11500612290282026,0.10179410205105022,0.0008506153306170288
2013-03-11,0.109381731499436,0.016895005967721686,0.70564097714457296,0.11374717649163962,0.1018052691714014,0.00085023568134934736
2013-03-12,0.111884636257625,0.01705438726861598,0.70344091755755,0.11213109133131884,0.1018380478809497,0.00084952058700163744
2013-03-13,0.110247865388728,0.017107789165033756,0.70511292063911304,0.11388797368072682,0.1018611220967978,0.00084899688172202736
2013-03-14,0.109415146323398,0.017158692151720418,0.705826963278406,0.1148523074475555,0.10187724407922418,0.0008485583256649584
2013-03-15,0.109835965335789,0.017229097157002104,0.70520861370158808,0.11476716808853802,0.10189804483252488,0.0008479721367411608
2013-03-18,0.111553907623056,0.017373073602135376,0.70366520016629496,0.1137782926682813,0.10192817661379514,0.00084759206177732448
2013-03-19,0.110708489184573,0.017400842076641606,0.70819973531528504,0.11484794229008242,0.10199244219876056,0.00084884085441233024
2013-03-20,0.110996939360544,0.017361677244273024,0.707350007197296,0.11435506405181158,0.1020353087556262,0.00084897416109944976
2013-03-21,0.111071436515257,0.017341335608955704,0.70560111716878504,0.11402097980321364,0.10210026998586346,0.00084989865598633616
2013-03-22,0.111484874955464,0.017353621174253518,0.704014369795664,0.11357065823765978,0.10216226449565918,0.00085040611899088704
2013-03-25,0.111002620954271,0.017380541210324126,0.70624425457591696,0.11406593131043048,0.10221316484109982,0.00085065124946260992
2013-03-26,0.111203796505937,0.017386706595204478,0.706459331694952,0.11385239759696628,0.10224497111650902,0.00085041999329117968
2013-03-27,0.111363550305288,0.017384179405607222,0.70489595267267504,0.11363079205545204,0.10228177441311182,0.00085014186158686688
2013-03-28,0.111846361722174,0.017366668958125264,0.70331915964221504,0.11307676237621742,0.10231113081175344,0.0008496453963695528
2013-04-01,0.11146267662597,0.017385740773338706,0.70353893480138896,0.11344092569914226,0.10234138895556846,0.00084927065681549376
2013-04-02,0.111739647597584,0.017414761109777258,0.70403597353817704,0.11328347007884344,0.10236496253716844,0.00084884302261380416
2013-04-03,0.112041386733499,0.017423340580635576,0.70226096345845904,0.11299777837771782,0.10240577704222578,0.00084836822787316176
2013-04-04,0.112208041396909,0.017473460252245298,0.702424503501574,0.112998876109815,0.10245436162434096,0.00084777170594445472
2013-04-05,0.112110561797107,0.01746450279322604,0.702957770046258,0.11310751075908706,0.10249324259725198,0.00084727495371790208
2013-04-08,0.112339272528554,0.017475380869081114,0.704302291326526,0.11298210141339448,0.10252220637930822,0.0008466707045791288
2013-04-09,0.112488756013494,0.017477902535053776,0.70529595273228392,0.11294549303861714,0.10254558926771354,0.0008461474764063256
2013-04-10,0.111666841144862,0.017497518302652674,0.70523150606165296,0.11379609564614318,0.10254461508448532,0.00084616439110194256
2013-04-11,0.111760677959735,0.017477413306978668,0.70555361532193096,0.11359202338963458,0.10253992465658228,0.00084624710656802448
2013-04-12,0.111232691348127,0.017460700282446306,0.705046368967862,0.11396750578574596,0.10254150214193,0.00084620554195140832
2013-04-15,0.113479127150148,0.017705729515484824,0.70304749450531,0.11330048209841972,0.10258542412589882,0.00084663155581816112
2013-04-16,0.115020156605298,0.017708847024763458,0.704807098357212,0.11210765634637702,0.10266602352240282,0.00084927121342246224
2013-04-17,0.114637121790845,0.017620884659101356,0.703469966629104,0.11137756843365088,0.10278687051857228,0.00085609485053100448
2013-04-18,0.114486472606632,0.017599112816414006,0.703242850177162,0.1109588478942119,0.10291802084270526,0.000864894030252368
2013-04-19,0.11451316432065,0.017601585908982288,0.704305237551042,0.11142564766511422,0.10296334663939404,0.00086757034643391088
2013-04-22,0.115199811639629,0.01763340132555323,0.70502215769132,0.11080263749395458,0.10298909718589288,0.00086893865960932928
2013-04-23,0.115356226456825,0.017700229889652,0.70531496668407504,0.11086235055128496,0.10301343992716996,0.00086957854700731328
2013-04-24,0.115114772173037,0.017754442077230508,0.705729403545722,0.11137460215794886,0.1030062457980794,0.00086929637528759216
2013-04-25,0.115721216403019,0.017838772843816554,0.70591436492451896,0.11115794164563234,0.10299468229822068,0.00086898268639349856
2013-04-26,0.115995147481384,0.017887182712979466,0.70657391091518096,0.11104725473158836,0.10294986314203912,0.00086734867559172496
2013-04-29,0.117100595979625,0.017829679802134946,0.70709463714087296,0.10952001423147032,0.10288296005313472,0.00086479935601859168
2013-04-30,0.117472922113842,0.017768500977114614,0.70783704891156592,0.1086073441945818,0.10275514634076606,0.00085608846759375616
2013-05-01,0.120012978683209,0.017901614255672098,0.70840747248080704,0.10687567756353604,0.10255565561428958,0.00083224479748232208
2013-05-02,0.115610657506619,0.018283765099736912,0.705858798364822,0.11379321208558462,0.1024561404814188,0.00082689995008090176
2013-05-03,0.117406024818617,0.018296495044847492,0.70833221717974504,0.11228392071973732,0.1023565305871963,0.00082225154774038288
2013-05-06,0.117945120514944,0.01868793775912562,0.70921739360155,0.11487417304535668,0.10228279005931174,0.00082004858867271056
2013-05-07,0.119702756922654,0.018593338463410416,0.71053391888967496,0.11252520311100244,0.10220541261539088,0.00081767382947882368
2013-05-08,0.119339630549174,0.018698553087533736,0.71091241406486408,0.11366067206080252,0.10209832985728146,0.0008129855735633256
2013-05-09,0.121666102396934,0.018614439363444672,0.711901683719346,0.11094306073931178,0.10199850467814712,0.00080872428341321936
2013-05-10,0.123218745861486,0.018488810301356288,0.71397003813148992,0.10866856386568062,0.10188377442232268,0.0008034782866934048
2013-05-13,0.124827855876698,0.018391546614462448,0.71520654352624704,0.10663641028254428,0.10176573352413112,0.00079758533236261456
2013-05-14,0.126912048585266,0.017119868215256826,0.71603508149245296,0.096638749496140448,0.10158503328077496,0.00078125089736790992
2013-05-15,0.12751536863215602,0.017894230762668794,0.71628870430645,0.10127671502035788,0.1014467129339847,0.00077243155340249984
2013-05-16,0.128901416237787,0.01837127233231514,0.71672120342579304,0.10328912452166578,0.10133195579130488,0.00076662970499173568
2013-05-17,0.128428535142015,0.01869835420114768,0.71758603925340104,0.10583484085385574,0.10124153287848602,0.00076413409603392848
2013-05-20,0.129044094430675,0.018884697475273384,0.71732821838655104,0.10655491355856404,0.10116465356241668,0.0007619042091164512
2013-05-21,0.127978532459021,0.018829288848184536,0.71611269803751296,0.10725035874289674,0.10112446145067134,0.00076151138211571072
2013-05-22,0.128517769747543,0.01888558232904744,0.71618821078387296,0.10712825382507516,0.1010756557958633,0.00076062259843198672
2013-05-23,0.128934044114113,0.01905617619661704,0.716231810755488,0.10787371677514238,0.1010155666853901,0.00075900664879723968
2013-05-24,0.127973667633276,0.01888508345872828,0.71536465305253008,0.10758399195015042,0.10098306323994056,0.00075883049512737824
2013-05-28,0.127928515201196,0.018906376551946908,0.714547453895774,0.10783897317024476,0.10095741647675104,0.00075871859746944976
2013-05-29,0.12826706836371,0.018873749935456872,0.715350209508944,0.10723236204120992,0.10091510633029412,0.0007577641628111208
2013-05-30,0.12824614774131802,0.019097004542771056,0.71462156534059192,0.1089271964835784,0.10086478109027478,0.0007565815611422768
2013-05-31,0.126855280608126,0.018996445449929812,0.71197746911247696,0.10937564822394802,0.10084680209502806,0.00075623219666447696
2013-06-03,0.126550409745905,0.018954679746058304,0.71060558034526296,0.10926662129604102,0.10084480266184874,0.00075618025015365888
2013-06-04,0.12611142286191198,0.018926904534744488,0.70943418358242608,0.10933864007990632,0.10085615860004516,0.00075631282983440064
2013-06-05,0.125145153637643,0.018950330721088052,0.70764759246251992,0.11027698730093164,0.10088222264910612,0.00075658482264138544
2013-06-06,0.125396079565467,0.01886195393477658,0.70717433193927704,0.10934508497203898,0.10090613615107744,0.00075674109834615072
2013-06-07,0.12635664488335,0.018743223943636272,0.70760963394784704,0.10782732112644242,0.1009279357057984,0.00075643570020794304
2013-06-10,0.1265595930217,0.018781738243443256,0.70682584001274296,0.1077787142469706,0.1009464332226291,0.00075629662513125888
2013-06-11,0.12636642944062098,0.01880440879169546,0.704982365155188,0.10805249536569712,0.10098074537279538,0.00075614976465763408
2013-06-12,0.126850984736709,0.019142642366026792,0.703122533027934,0.10922027571060126,0.10103739267410972,0.0007565193367242376
2013-06-13,0.126620350792647,0.018884478566057744,0.70458516345706504,0.10794007527253184,0.10106965587691062,0.00075657334553814544
2013-06-14,0.125006787942021,0.018828556656693388,0.70425006661395296,0.10890089550529126,0.10109498057829858,0.0007569013498606896
2013-06-17,0.124751927320709,0.018745715914981396,0.704141344922762,0.10858206453866646,0.10111213065931642,0.00075707162650302592
2013-06-18,0.124150603795588,0.018733809538102188,0.704676873218444,0.10885627409312592,0.10111068756473882,0.00075705374999178384
2013-06-19,0.123892911953877,0.018659524739517844,0.703902860875974,0.10861997875354902,0.1011092688469794,0.00075704478737877632
2013-06-20,0.122127291098598,0.018722805101532312,0.701737021333396,0.110711993198251,0.10113163671883522,0.00075756590576637744
2013-06-21,0.122236111963005,0.01866537645627076,0.70634110302312,0.109730966720512,0.10114695866105542,0.00075827771808549696
2013-06-24,0.121694152129418,0.018686146534177968,0.70537039856971896,0.110597300317387,0.10115266920420286,0.00075858572655248336
2013-06-25,0.121860573953656,0.018594256190521244,0.70440658067006704,0.10975012346702002,0.10115151143314644,0.00075854513836620848
2013-06-26,0.12186601244346,0.018623269493623676,0.70413253375256304,0.1097111984444588,0.1011493213226168,0.00075851102720112096
2013-06-27,0.122199495382513,0.018583146040954976,0.70320142398898696,0.10906482395343694,0.1011426282550389,0.0007584417371030448
2013-06-28,0.120819715713684,0.018773192720531172,0.70347503719744496,0.11109664552080404,0.10114482144937338,0.00075843698187040224
2013-07-01,0.121260504004025,0.018670975964355676,0.703217736721468,0.11027278919160536,0.10114091850533906,0.0007584717220430432
2013-07-02,0.122379124758759,0.018448347634045908,0.70205323391197104,0.10829377326073234,0.10113871073376158,0.0007584997798148136
2013-07-03,0.124679971278431,0.018223341359652464,0.70068667617906,0.10534160055720842,0.10113557342181896,0.00075855834588501264
2013-07-05,0.124968762567247,0.018573655173205772,0.702493238563066,0.10666915546596362,0.10112076040475804,0.0007589270864657216
2013-07-08,0.124212915867642,0.018719893425253356,0.70330141425892704,0.10794759017507192,0.10111441645193008,0.00075903737494027056
2013-07-09,0.123505156471908,0.0187748306111083,0.703984642902606,0.10879036777739906,0.1011009695845495,0.000759323699656732
2013-07-10,0.12260604026159,0.018779387573076232,0.70495933207820304,0.10954593567745624,0.10108296712114404,0.0007596632276643896
2013-07-11,0.122133266740348,0.018718224964788024,0.70482989691473296,0.10959981536760082,0.10106237636549484,0.0007600992488704096
2013-07-12,0.121933145558505,0.018678800338925332,0.70448809638506904,0.1096989031771995,0.10105034658488136,0.00076045921780913296
2013-07-15,0.119679266316468,0.018839128301014404,0.70752662420744608,0.11233616461891238,0.10102555297596074,0.00076101783563269152
2013-07-16,0.120778995421354,0.018701856536500384,0.70569256272738304,0.1107971822253155,0.10100799023486674,0.0007614079285639448
2013-07-17,0.120462395705958,0.01860724397526668,0.705804853354724,0.110701290596093,0.10099199041385634,0.000761856801526056
2013-07-18,0.12162391963105,0.018533329469406992,0.704583804388496,0.10937806106214376,0.10098384811224468,0.00076207665441939408
2013-07-19,0.119270270542155,0.018769640088489956,0.706869558136488,0.11227544317629356,0.10096357427645758,0.00076276128169404784
2013-07-22,0.117209701682981,0.018891967137977376,0.70869623154721896,0.11462350898541348,0.1009591855095698,0.00076283507280488416
2013-07-23,0.118105973956674,0.018731400905435296,0.707690774901348,0.11301456431261512,0.10095665086652974,0.000762873945769268
2013-07-24,0.119316040205983,0.0186116942490735,0.706327611541838,0.11137981940245784,0.10095972280850978,0.00076282173711124784
2013-07-25,0.119975775731568,0.018209892725813732,0.70491167283696496,0.10911252134688564,0.10097085616156194,0.00076252226546593008
2013-07-26,0.118384084941036,0.018445312410381388,0.70630027597492496,0.11150953544377148,0.10096970809290824,0.00076255180177787296
2013-07-29,0.120377596693342,0.018337811527714276,0.704359094037424,0.10920758420438526,0.1009762706844782,0.00076239227925598608
2013-07-30,0.12074393448555,0.018449047454013636,0.70417418009513096,0.10936528035304668,0.1009851762283132,0.00076217795943204128
2013-07-31,0.120966702509106,0.01853829381573914,0.704048070864112,0.10954561621632742,0.10099388483969376,0.00076193798583398944
2013-08-01,0.120020966896875,0.018480407329979,0.70550710675734992,0.1101656568578308,0.1009937187564432,0.00076194313671307072
2013-08-02,0.118649315271795,0.018470630392965612,0.70740849569684704,0.11125589884960918,0.10098569081375216,0.00076221477980036704
2013-08-05,0.116470729960945,0.018483763826310964,0.70727068944658104,0.11367356463143132,0.10097160786741658,0.00076245496345379408
2013-08-06,0.118699255649972,0.018413356339686876,0.70733088750404304,0.11105259053777248,0.1009539078831856,0.00076254357883540272
2013-08-07,0.119530555695672,0.01840604222827334,0.708669930897732,0.11025820896758266,0.10094476939732232,0.00076251401286450224
2013-08-08,0.1196205868929,0.0184545397061204,0.70926109496842808,0.11062462598649344,0.10093179921463646,0.00076253624182165248
2013-08-09,0.119027024116423,0.018422364275704272,0.70614813338559904,0.11111099442770522,0.1009314221852462,0.00076253835768398944
2013-08-12,0.119267517920034,0.018443468568227568,0.70770159729404704,0.11099205911027474,0.10092546163391918,0.00076258460296069392
2013-08-13,0.119698729414105,0.018393657622741912,0.70998113417641696,0.11019905072828356,0.10090669488969818,0.0007627064248217968
2013-08-14,0.119689174139783,0.018420141551378988,0.70835966848957296,0.11052866473182784,0.10089909369564886,0.00076274531472723552
2013-08-15,0.119723816143211,0.018453000389539616,0.70736161066248504,0.1107477299413351,0.10091067737466918,0.00076281929301226496
2013-08-16,0.120411063012807,0.018500699588639648,0.708719718041024,0.11040882575235562,0.10092596893167558,0.00076308392669766848
2013-08-19,0.119650281632039,0.01851854517447904,0.7074839606595,0.1112875139910392,0.1009443854681203,0.00076336074680865888
2013-08-20,0.119552320617798,0.018458472611753344,0.70722804234367696,0.11100296927140626,0.10095728311224756,0.00076352714886272432
2013-08-21,0.118315384602666,0.018447810606002244,0.70518424169876,0.11205080573110022,0.10098748644002418,0.00076370919241340688
2013-08-22,0.11931015430664,0.018455056111804432,0.70772409538739104,0.11109036904683314,0.10099323695088166,0.0007637637483833784
2013-08-23,0.119208857534813,0.018388804765232664,0.70714938739659904,0.11068181620545602,0.10099375668875024,0.00076376407073155456
2013-08-26,0.118412796874873,0.01838417086469242,0.70506953663986408,0.11134432075861798,0.1010123216475133,0.00076371638027216208
2013-08-27,0.117450148174831,0.018338889779453908,0.70271608117546,0.111976696096797,0.10105185421271038,0.00076399809552234064
2013-08-28,0.11762770339861,0.018242177470853512,0.701249272705788,0.11131316328588108,0.10110601038581336,0.00076418611339639344
2013-08-29,0.114570612846183,0.018309992395587536,0.70815505789915904,0.11423868768223904,0.10113874568873194,0.00076454391231807344
2013-08-30,0.114088523122949,0.018330346941267736,0.70568150395538696,0.1146090677151018,0.10116667354656982,0.00076484191792589456
2013-09-03,0.114261582899477,0.018345564028212284,0.703766677852418,0.11432666935837692,0.10119156695445032,0.00076490211017450944
2013-09-04,0.114738937436806,0.018144587295386452,0.70255683350191504,0.1128947014344713,0.1012121170635654,0.00076473808480389728
2013-09-05,0.116240511387988,0.01775556265529826,0.699658107406106,0.10981349351305962,0.1012336409913139,0.00076444616223224848
2013-09-06,0.115720313719764,0.017959574125453418,0.69957839557330104,0.11088904882082116,0.1012505706721332,0.00076420943763887984
2013-09-09,0.115133231095455,0.018063413070867232,0.70055051391050504,0.11163627822428106,0.1012617341578645,0.0007640320134332816
